id,name,model,brand,main_category,sub_category,image_url,detail_url,options
3002,LG 직냉식 업소용 냉장고 484L 스테인레스 (C050AH),C050AH,LG,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/ad9db79e84ab89c216a47c2c2bfbabf0.jpg,http://rentalplace.kr/html/dh_prod/prod_view/12541,"{'종류': '냉장고+냉동고', '월렌탈료': '3~4만원 대', '규격': '640 x 1910 x 840 mm'}"
3003,그랜드우성 간냉식 낮은 서랍 냉장고 130L (GWFM-090LDT L7),GWFM-090LDT_L7,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/e38323ac363fee070c9bf8411e6434af.jpg,http://rentalplace.kr/html/dh_prod/prod_view/21023,"{'종류': '서랍냉장고', '월렌탈료': '7만원 이상', '규격': '900 x 700 x 600 mm'}"
3004,그랜드우성 간냉식 낮은 서랍 냉장고 130L (GWFM-090LDT L8),GWFM-090LDT_L8,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/fd5021df7be5e29111bad37bddba6999.jpg,http://rentalplace.kr/html/dh_prod/prod_view/21024,"{'종류': '서랍냉장고', '월렌탈료': '7만원 이상', '규격': '900 x 800 x 600 mm'}"
3005,그랜드우성 간냉식 낮은 서랍 냉장고 170L (폭700) (GWFM-120LDT L7),GWFM-120LDT_L7,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/b8781af2aac18ae72a0403c07e108a57.jpg,http://rentalplace.kr/html/dh_prod/prod_view/21030,"{'종류': '서랍냉장고', '월렌탈료': '7만원 이상', '규격': '1200 x 700 x 600 mm'}"
3006,그랜드우성 간냉식 낮은 서랍 냉장고 170L (폭800) (GWFM-120LDT L8),GWFM-120LDT_L8,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/75e2dccca4c0aa07149573185523d27d.jpg,http://rentalplace.kr/html/dh_prod/prod_view/21031,"{'종류': '서랍냉장고', '월렌탈료': '7만원 이상', '규격': '1200 x 800 x 600 mm'}"
3007,그랜드우성 간냉식 낮은 서랍 냉장고 240L (폭700) (GWFM-150LDT L7),GWFM-150LDT_L7,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/15dfcd1feaf058fa02115558d89159e6.png,http://rentalplace.kr/html/dh_prod/prod_view/21033,"{'종류': '서랍냉장고', '월렌탈료': '7만원 이상', '규격': '1500 x 700 x 600 mm'}"
3008,그랜드우성 간냉식 낮은 서랍 냉장고 240L (폭800) (GWFM-150LDT L8),GWFM-150LDT_L8,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/bf6b2441817b791054c4a79d9aac14a0.png,http://rentalplace.kr/html/dh_prod/prod_view/21034,"{'종류': '서랍냉장고', '월렌탈료': '7만원 이상', '규격': '1500 x 800 x 600 mm'}"
3009,그랜드우성 간냉식 낮은 서랍 냉장고 310L (GWFM-180LDT_L7),GWFM-180LDT_L7,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/35f8fd12f9a6b0c69191e8b28a72b7ce.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20979,"{'종류': '서랍냉장고', '월렌탈료': '7만원 이상', '규격': '1800 x 700 x 600 mm'}"
3010,그랜드우성 간냉식 낮은 서랍 냉장고 310L (GWFM-180LDT_L8),GWFM-180LDT_L8,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/84d799d9b6b3d3b201741d0db9bffa0a.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20978,"{'종류': '서랍냉장고', '월렌탈료': '7만원 이상', '규격': '1800 x 800 x 600 mm'}"
3011,그랜드우성 간냉식 냉동고 1039L (올스텐) (WSFM-1260DF),WSFM-1260DF_올스텐,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/28e3f83722231d4cbd446f6349683727.png,http://rentalplace.kr/html/dh_prod/prod_view/20779,"{'종류': '냉동고', '월렌탈료': '7만원 이상', '규격': '1260 x 800 x 1910 mm'}"
3012,그랜드우성 간냉식 냉동고 1629L (올스텐) WSFM-1900DF,WSFM-1900DF_올스텐,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/7bf02205588e840274872965b94a3637.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20891,"{'종류': '냉동고', '월렌탈료': '7만원 이상', '규격': '1900 x 800 x 1910 mm'}"
3013,그랜드우성 간냉식 냉동고 476L (올스텐) (WSFM-650F),WSFM-650F_올스텐,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/6e28371a926f051d7e69ddb5a62fe28e.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20884,"{'종류': '냉동고', '월렌탈료': '5만원 대', '규격': '650 x 800 x 1910 mm'}"
3014,그랜드우성 간냉식 냉동고 562L (올스텐) WSFM-740F,WSFM-740F_올스텐,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/9613a7d3e2da37290291cb2d78b5dced.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20866,"{'종류': '냉동고', '월렌탈료': '6만원 대', '규격': '740 x 800 x 1910 mm'}"
3015,그랜드우성 간냉식 냉동고 720L (올스텐) WSFM-850F,WSFM-850F_올스텐,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/3bcde750d0c97e3438f213c7a7400925.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20868,"{'종류': '냉동고', '월렌탈료': '6만원 대', '규격': '850 x 800 x 1910 mm'}"
3016,그랜드우성 간냉식 냉장고+냉동고 1548L (올스텐) (WSFM-1900RF),WSFM-1900RF_올스텐,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/7dd9e29e6b6191aa2199c73de8c013bd.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20862,"{'종류': '냉장고+냉동고', '월렌탈료': '7만원 이상', '규격': '1900 x 800 x 1910 mm'}"
3017,그랜드우성 간냉식 냉장고+냉동고 474L (올스텐) WSFM-650RF,WSFM-650RF_올스텐,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/e32ff8780b4120b751041e27b4740806.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20867,"{'종류': '냉장고+냉동고', '월렌탈료': '6만원 대', '규격': '650 x 800 x 1910 mm'}"
3018,그랜드우성 간냉식 냉장고+냉동고 560L (올스텐) WSFM-740RF,WSFM-740RF_올스텐,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/2ca083c662ff4271333a1fa80b936da3.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20865,"{'종류': '냉장고+냉동고', '월렌탈료': '7만원 이상', '규격': '740 x 800 x 1910 mm'}"
3019,그랜드우성 간냉식 냉장고+냉동고 646L (올스텐) WSFM-850RF,WSFM-850RF_올스텐,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/44b393ad21fa1665d27af75217c936fc.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20870,"{'종류': '냉장고+냉동고', '월렌탈료': '7만원 이상', '규격': '850 x 800 x 1910 mm'}"
3020,그랜드우성 간냉식 높은 서랍 냉장고 204L (GWFM-090HDT H7),GWFM-090HDT_H7,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/fb3b167148c3921114f9c5dc64848e62.jpg,http://rentalplace.kr/html/dh_prod/prod_view/21021,"{'종류': '서랍냉장고', '월렌탈료': '7만원 이상', '규격': '900 x 700 x 850 mm'}"
3021,그랜드우성 간냉식 높은 서랍 냉장고 204L (GWFM-090HDT H8),GWFM-090HDT_H8,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/c740c9f244174d1ce963c5fcac2cd1eb.jpg,http://rentalplace.kr/html/dh_prod/prod_view/21022,"{'종류': '서랍냉장고', '월렌탈료': '7만원 이상', '규격': '900 x 800 x 850 mm'}"
3022,그랜드우성 간냉식 높은 서랍 냉장고 270L (폭700) (GWFM-120HDT H7),GWFM-120HDT_H7,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/ff4577108f0ab2523653863c95372544.jpg,http://rentalplace.kr/html/dh_prod/prod_view/21028,"{'종류': '서랍냉장고', '월렌탈료': '7만원 이상', '규격': '1200 x 700 x 850 mm'}"
3023,스타리온 업소용 육수냉장고 3말 외통 48L (SR-L31EIY),SR-L31EIY,스타리온,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/317b28934a57b5fe86693c56c17e3e70.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20902,"{'종류': '육수냉장고', '월렌탈료': '3만원 미만', '규격': '500 x 500 x 900 mm'}"
3024,우성 영업용 업소용 반찬냉장고 900 105L (CWSM-090RB 내부스텐),CWSM-090RB_내부스텐,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/b1fc690b1d991f5674fdc6479c0a3eba.jpg,http://rentalplace.kr/html/dh_prod/prod_view/13347,"{'종류': '반찬냉장고', '월렌탈료': '3~4만원 대', '규격': '900 x 700 x 800 mm'}"
3025,그랜드우성 간냉식 냉장고+냉동고 1032L (올스텐) (WSFM-1260HRF),WSFM-1260HRF_올스텐,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/1301342205ac395b155b1bb23e8f82fd.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20863,"{'종류': '냉장고+냉동고', '월렌탈료': '7만원 이상', '규격': '1260 x 800 x 1910 mm'}"
3026,LG 업소용냉장고 C170LDZB 냉장4칸 냉동2칸 1610L,C170LDZB,LG,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/47ad30062557bebfc1f475a100b940a0.jpg,http://rentalplace.kr/html/dh_prod/prod_view/2688,"{'종류': '6만원 대', '월렌탈료': '냉장고+냉동고', '색상': '실버', '규격': '1900*1909*805mm', '타입': '업소용냉장고'}"
3027,그랜드우성 간냉식 냉장고+냉동고 1055L (올스텐) WSFM-1260RF,WSFM-1260RF_올스텐,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/6d2995b326fdbc7da00385671cbda54e.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20864,"{'종류': '냉장고+냉동고', '월렌탈료': '7만원 이상', '규격': '1260 x 800 x 1910 mm'}"
3028,그랜드우성 슬러시아 업소용 주방가전 육수냉각기 원형 (SL-120),SL-120,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/d0964b451b41b509d89a60b957057b40.png,http://rentalplace.kr/html/dh_prod/prod_view/25673,"{'종류': '육수냉장고', '월렌탈료': '7만원 이상', '규격': '600 x 1060 mm'}"
3029,그랜드우성 업소용 다목적 냉동 쇼케이스 120L (CWSM-145FA),CWSM-145FA,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/9dd6a5ff4c2dd807a7f94caf62046397.png,http://rentalplace.kr/html/dh_prod/prod_view/21157,"{'종류': '냉동쇼케이스', '월렌탈료': '3만원 미만', '규격': '735 x 525 x 890 mm'}"
3030,그랜드우성 직냉식 김밥 냉장고 296L (내부스텐) (CWSM-150RBT(T)),CWSM-150RBT_내부스텐 (T),우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/2df6f167d4c7ffa20475d40e141420f6.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20831,"{'종류': '김밥(토핑)냉장고', '월렌탈료': '3~4만원 대', '규격': '1500 x 800 x 1010 mm'}"
3031,그랜드우성 직냉식 김밥 냉장고 296L (올스텐) (CWSM-150RBT(K)),CWSM-150RBT_올스텐 (K),우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/82c78f5c59ff831b10044fda02e0ff06_1.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20837,"{'종류': '김밥(토핑)냉장고', '월렌탈료': '3~4만원 대', '규격': '1500 x 750 x 870 mm'}"
3032,그랜드우성 직냉식 반찬 냉장고 275L (올스텐) (CWSM-150RB),CWSM-150RB_올스텐,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/199346da169ec01e6bfd3aa572aa3549_1.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20838,"{'종류': '반찬냉장고', '월렌탈료': '3~4만원 대', '규격': '1500 x 700 x 800 mm'}"
3033,그랜드우성 직냉식 반찬 냉장고 360L (올스텐) (CWSM-180RB),CWSM-180RB_올스텐,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/a60e16120decabece9bca693c05c0e14_1.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20854,"{'종류': '반찬냉장고', '월렌탈료': '3~4만원 대', '규격': '1800 x 700 x 800 mm'}"
3034,그랜드우성 직냉식 상냉장고 + 하냉동고 1170L (내부스텐) (CWSM-1242RF),CWSM-1242RF_내부스텐_상하,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/b17e5d7cb7beb684277848e05c868759.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20815,"{'종류': '냉장고+냉동고', '월렌탈료': '5만원 대', '규격': '1260 x 800 x 1900 mm'}"
3035,그랜드우성 직냉식 테이블 냉장고+냉동고 260L (내부스텐) (CWSM-120RFT),CWSM-120RFT_내부스텐,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/12d60d143cccf351b0ecccd971abb31d.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20856,"{'종류': '냉장고+냉동고', '월렌탈료': '3~4만원 대', '규격': '1200 x 700 x 800 mm'}"
3036,스타리온 1200 반찬 냉장고 295L (일반형) (SRV12BARC) 메탈 (내부 스테인리스),SR-V12BARC,스타리온,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/be17d73d45c8e16ac922f3ad9cf3125d.png,http://rentalplace.kr/html/dh_prod/prod_view/15253,"{'종류': '반찬냉장고', '월렌탈료': '3~4만원 대', '규격': '1200 x 700 x 850 mm'}"
3037,스타리온 직냉식 1/3밧드 김밥토핑 냉장고 277L (올스텐) (SR-G12ESEVG),SR-G12ESEVG,스타리온,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/cc80954b43295dce3d9e181c1b8b72fc.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20919,"{'종류': '김밥(토핑)냉장고', '월렌탈료': '3~4만원 대', '규격': '1200 x 750 x 950 mm'}"
3038,스타리온 직냉식 1800 테이블 냉장고 465L (내부스텐) SR-T18BARC,SR-T18BARC,스타리온,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/c83679766ce6ad2c2644896cd2b21405.jpg,http://rentalplace.kr/html/dh_prod/prod_view/20960,"{'종류': '테이블냉장고', '월렌탈료': '3~4만원 대', '규격': '1800 x 700 x 850 mm'}"
3039,우성 영업용 업소용 직냉식 25 냉장고 냉동고 디지털 530L (CWSM-632RF 메탈),CWSM-632RF_메탈,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/28cd9cb3299fa0ab478b6f15e0893228.jpg,http://rentalplace.kr/html/dh_prod/prod_view/13339,"{'종류': '냉장고+냉동고', '월렌탈료': '6만원 대', '규격': '627 x 800 x 1900 mm'}"
3040,우성 올스텐 업소용 냉동고 (CWSM 1244DF),CWSM-1244DF_올스텐,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/3ebf980de3c71fc1992fd85063169f14.jpg,http://rentalplace.kr/html/dh_prod/prod_view/13468,"{'종류': '냉동고', '월렌탈료': '7만원 이상', '규격': '1260 x 800 x 1900 mm'}"
3041,LG 업소용 일체형 냉장고 1060L (C110AHB),C110AHB,LG,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/a9e8ba04cdbb46fa3e7a69a0c93d65eb.jpg,http://rentalplace.kr/html/dh_prod/prod_view/2689,"{'종류': '냉장고', '월렌탈료': '6만원 대', '규격': '(W)1260x (H)1909x (D)805mm'}"
3042,LG 업소용 일체형 냉장고 1064L C110AK,C110AK,LG,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/dc3c4e37a1def5930ff843452ea3ff91.jpg,http://rentalplace.kr/html/dh_prod/prod_view/3508,"{'종류': '3~4만원 대', '월렌탈료': '냉장고+냉동고', '타입': '업소용 대형 냉장고 1064L', '색상': '실버', '규격': '1260*1909*805mm'}"
3043,LG 업소용 일체형 냉장고(냉장전용) 1110L (C120AR),C120AR,LG,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/82b6a3d4e60526628d1ff1d34c74e272.jpg,http://rentalplace.kr/html/dh_prod/prod_view/2821,"{'종류': '냉장고', '월렌탈료': '5만원 대', '규격': '1260 x 1909 x 805 mm'}"
3044,LG 업소용 일체형 냉장고(냉장전용) 500L (C052AR),C052AR,LG,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/0caae0f16359226560953b96a6be9713.jpg,http://rentalplace.kr/html/dh_prod/prod_view/7,"{'종류': '3만원 미만', '월렌탈료': '냉장고', '규격': '640*1909*805mm', '색상': '실버', '타입': '업소용 일체형 냉장고'}"
3045,LG 업소용냉동고 C053AF 냉동2칸 500L,C053AF,LG,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/b036d2219213549648ba8ad25d40b7f4.jpg,http://rentalplace.kr/html/dh_prod/prod_view/2739,"{'종류': '3만원 미만', '월렌탈료': '냉동고', '색상': '실버', '규격': '640*1909*805mm', '타입': '업소용냉동고'}"
3046,LG 업소용냉장고 C120AF 1110L 4도어,C120AF,LG,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/5530b7f7cd5f2f69bdd1195dfd838536.jpg,http://rentalplace.kr/html/dh_prod/prod_view/2687,"{'종류': '3~4만원 대', '월렌탈료': '냉동고', '색상': '실버', '규격': '1260*1909*805MM', '타입': 'LG 업소용냉장고'}"
3047,LG 직냉식 업소용 냉장고 484L 스테인레스 (C050AH),C050AH,LG,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/ad9db79e84ab89c216a47c2c2bfbabf0.jpg,http://rentalplace.kr/html/dh_prod/prod_view/12541,"{'종류': '냉장고+냉동고', '월렌탈료': '3~4만원 대', '규격': '640 x 1910 x 840 mm'}"
3048,그랜드우성 간냉식 낮은 서랍 냉장고 130L (GWFM-090LDT L7),GWFM-090LDT_L7,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/e38323ac363fee070c9bf8411e6434af.jpg,http://rentalplace.kr/html/dh_prod/prod_view/21023,"{'종류': '서랍냉장고', '월렌탈료': '7만원 이상', '규격': '900 x 700 x 600 mm'}"
3049,그랜드우성 간냉식 낮은 서랍 냉장고 130L (GWFM-090LDT L8),GWFM-090LDT_L8,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/fd5021df7be5e29111bad37bddba6999.jpg,http://rentalplace.kr/html/dh_prod/prod_view/21024,"{'종류': '서랍냉장고', '월렌탈료': '7만원 이상', '규격': '900 x 800 x 600 mm'}"
3050,그랜드우성 간냉식 낮은 서랍 냉장고 170L (폭700) (GWFM-120LDT L7),GWFM-120LDT_L7,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/b8781af2aac18ae72a0403c07e108a57.jpg,http://rentalplace.kr/html/dh_prod/prod_view/21030,"{'종류': '서랍냉장고', '월렌탈료': '7만원 이상', '규격': '1200 x 700 x 600 mm'}"
3051,그랜드우성 간냉식 낮은 서랍 냉장고 170L (폭800) (GWFM-120LDT L8),GWFM-120LDT_L8,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/75e2dccca4c0aa07149573185523d27d.jpg,http://rentalplace.kr/html/dh_prod/prod_view/21031,"{'종류': '서랍냉장고', '월렌탈료': '7만원 이상', '규격': '1200 x 800 x 600 mm'}"
3052,그랜드우성 간냉식 낮은 서랍 냉장고 240L (폭700) (GWFM-150LDT L7),GWFM-150LDT_L7,우성,업소용·창업,냉장고/냉동고,https://rentalshop.site/_data/file/goodsImages/15dfcd1feaf058fa02115558d89159e6.png,http://rentalplace.kr/html/dh_prod/prod_view/21033,"{'종류': '서랍냉장고', '월렌탈료': '7만원 이상', '규격': '1500 x 700 x 600 mm'}"
